source,group,feature,icc_2_1,n_subjects,n_trials,trial_ids_used,ms_subject,ms_trial,ms_error
LB_FreeAcc_Magnitude,healthy,LB_FreeAcc_Magnitude_avg_acceleration_peak,0.94926520082201,2,10,"1,2,3,4,5,6,7,8,9,10",5.767247407662461,0.031118238379846577,0.03020658710722544
LB_FreeAcc_Magnitude,healthy,LB_FreeAcc_Magnitude_max_acceleration_peak,0.8708767629823936,2,10,"1,2,3,4,5,6,7,8,9,10",41.964628357327186,0.6876638778761787,0.5407053375263382
LB_FreeAcc_Magnitude,healthy,LB_FreeAcc_Magnitude_std_acceleration_peak,0.937161381840256,2,10,"1,2,3,4,5,6,7,8,9,10",1.3595280602491506,0.010662269262763948,0.007469399320681987
LB_FreeAcc_Magnitude,healthy,LB_FreeAcc_Magnitude_avg_jerk,0.971617757866876,2,10,"1,2,3,4,5,6,7,8,9,10",1245.140497732346,5.277513726754403,1.9853282179349696
LB_FreeAcc_Magnitude,healthy,LB_FreeAcc_Magnitude_max_jerk,0.8882425593568605,2,10,"1,2,3,4,5,6,7,8,9,10",55666.3758292111,659.4582654057032,723.1185431923736
LB_FreeAcc_Magnitude,healthy,LB_FreeAcc_Magnitude_std_jerk,0.9559113408107139,2,10,"1,2,3,4,5,6,7,8,9,10",2638.811636386118,14.009253003432589,10.237827218046496
LB_FreeAcc_Magnitude,neuro,LB_FreeAcc_Magnitude_avg_stride_time,0.6280316724348102,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",0.03957014487991608,0.0007899218070444314,0.001466846564847626
LB_FreeAcc_Magnitude,neuro,LB_FreeAcc_Magnitude_max_stride_time,-0.035117554068994444,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",0.1452025000000012,0.4244130263157895,0.4376761842105264
LB_FreeAcc_Magnitude,neuro,LB_FreeAcc_Magnitude_std_stride_time,-0.0493997738386944,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",1.1925662652279054e-05,0.01040260175178015,0.009275040776938514
LB_FreeAcc_Magnitude,neuro,LB_FreeAcc_Magnitude_u_turn_time,0.2742896923263524,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",1.31769,0.12723684210526312,0.1750742105263158
LB_FreeAcc_Magnitude,neuro,LB_FreeAcc_Magnitude_gait_cadence,0.46762370496254907,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",0.11221842131433102,0.005152369575817074,0.006844187408728296
LB_FreeAcc_Magnitude,neuro,LB_FreeAcc_Magnitude_avg_acceleration_peak,0.211009214905843,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",0.37113085187022743,0.06721054906492231,0.05208487432184909
LB_FreeAcc_Magnitude,neuro,LB_FreeAcc_Magnitude_max_acceleration_peak,0.04447769214499363,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",7.682633978880445,6.192890839351096,3.2753522472333274
LB_FreeAcc_Magnitude,neuro,LB_FreeAcc_Magnitude_std_acceleration_peak,-0.03417627557157867,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",0.0013252704852180356,0.07909103384072237,0.04101729986187816
LB_FreeAcc_Magnitude,neuro,LB_FreeAcc_Magnitude_avg_jerk,-0.03634915803697817,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",2.360098842763362,76.98462372154641,45.22375908256528
LB_FreeAcc_Magnitude,neuro,LB_FreeAcc_Magnitude_max_jerk,-0.014480027895165119,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",3976.1536906864962,10310.821871878978,6354.912135215105
LB_FreeAcc_Magnitude,neuro,LB_FreeAcc_Magnitude_std_jerk,-0.033918133158265404,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",14.435108645887462,230.65737822957888,134.09307965129608
LB_FreeAcc_Magnitude,ortho,LB_FreeAcc_Magnitude_avg_stride_time,-0.08527814203037985,2,9,"1,2,3,4,5,6,7,8,9",0.0011497868850648988,0.004068098174826358,0.004004093794783624
LB_FreeAcc_Magnitude,ortho,LB_FreeAcc_Magnitude_max_stride_time,0.37978113368548094,2,9,"1,2,3,4,5,6,7,8,9",3.6090888888888895,0.4550750000000001,0.6271138888888885
LB_FreeAcc_Magnitude,ortho,LB_FreeAcc_Magnitude_std_stride_time,0.3961788963859312,2,9,"1,2,3,4,5,6,7,8,9",0.09796562760781591,0.01157048183008638,0.01614236914866122
LB_FreeAcc_Magnitude,ortho,LB_FreeAcc_Magnitude_u_turn_time,0.38182179601474636,2,9,"1,2,3,4,5,6,7,8,9",6.968888888888894,0.5729597222222219,1.4225263888888877
LB_FreeAcc_Magnitude,ortho,LB_FreeAcc_Magnitude_gait_cadence,-0.14473405428404107,2,9,"1,2,3,4,5,6,7,8,9",0.00013357823054614004,0.00746423040797018,0.01016229414233075
LB_FreeAcc_Magnitude,ortho,LB_FreeAcc_Magnitude_avg_acceleration_peak,0.8038834703860219,2,9,"1,2,3,4,5,6,7,8,9",1.9544954675378245,0.025294146688779273,0.07651785984144766
LB_FreeAcc_Magnitude,ortho,LB_FreeAcc_Magnitude_max_acceleration_peak,0.5011564609424579,2,9,"1,2,3,4,5,6,7,8,9",18.878831573194255,1.3799720730893739,2.2895263259886818
LB_FreeAcc_Magnitude,ortho,LB_FreeAcc_Magnitude_std_acceleration_peak,0.5664646363521167,2,9,"1,2,3,4,5,6,7,8,9",0.3956582662056223,0.019819391297678426,0.04057176857635053
LB_FreeAcc_Magnitude,ortho,LB_FreeAcc_Magnitude_avg_jerk,0.70020018726415,2,9,"1,2,3,4,5,6,7,8,9",270.9949465375154,7.14041884198743,17.024218657040624
LB_FreeAcc_Magnitude,ortho,LB_FreeAcc_Magnitude_max_jerk,0.5149569175742279,2,9,"1,2,3,4,5,6,7,8,9",18245.178106212028,1427.5254689604772,1977.5136826766093
LB_FreeAcc_Magnitude,ortho,LB_FreeAcc_Magnitude_std_jerk,0.6838704093262223,2,9,"1,2,3,4,5,6,7,8,9",876.3993119207162,32.251031304414205,52.395301601580876
LB_Gyr_Magnitude,all,LB_Gyr_Magnitude_avg_stride_time,0.896697214725761,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",0.15652494523812488,0.0006595898673935868,0.00083508009515689
LB_Gyr_Magnitude,all,LB_Gyr_Magnitude_max_stride_time,0.3133017819565334,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",3.2447999999999997,0.27215181159420293,0.2710130434782609
LB_Gyr_Magnitude,all,LB_Gyr_Magnitude_std_stride_time,0.4134344095619881,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",0.09750066785301756,0.00538500878334511,0.005493074688706563
LB_Gyr_Magnitude,all,LB_Gyr_Magnitude_u_turn_time,0.3422259791490562,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",1.3500520833333338,0.10499338768115947,0.0958868659420289
LB_Gyr_Magnitude,all,LB_Gyr_Magnitude_gait_cadence,0.8093182259722581,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",0.43426514302211483,0.003922620746797965,0.004515088524048138
LB_Gyr_Magnitude,all,LB_Gyr_Magnitude_avg_angular_velocity_peak,0.42914837729799726,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",0.4090261129755802,0.019525509540244512,0.023238888291706186
LB_Gyr_Magnitude,all,LB_Gyr_Magnitude_max_angular_velocity_peak,-0.06272339326304249,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",0.0011402254046753515,0.07994276521079197,0.19798281768228018
LB_Gyr_Magnitude,all,LB_Gyr_Magnitude_std_angular_velocity_peak,-0.050083685808375585,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",6.6725761839260314e-06,0.009571565499762801,0.012825254050861106
LB_Gyr_Magnitude,all,LB_Gyr_Magnitude_avg_angular_acceleration,-0.026955779306315535,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",0.5490297187281454,0.5403778363676162,1.0499490566383927
LB_Gyr_Magnitude,all,LB_Gyr_Magnitude_max_angular_acceleration,0.08441568618975173,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",128.74892193934636,55.92928765925792,31.746165348067557
LB_Gyr_Magnitude,all,LB_Gyr_Magnitude_std_angular_acceleration,0.022197365422710218,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",2.413862637832795,1.0419083156742437,1.6740060477594383
LB_Gyr_Magnitude,healthy,LB_Gyr_Magnitude_avg_stride_time,0.9304282968770216,2,10,"1,2,3,4,5,6,7,8,9,10",0.13839812342315364,0.00046760841096789237,0.0015784975436839916
LB_Gyr_Magnitude,healthy,LB_Gyr_Magnitude_max_stride_time,0.5568115714173415,2,10,"1,2,3,4,5,6,7,8,9,10",2.7751250000000005,0.18987166666666663,0.2173027777777778
LB_Gyr_Magnitude,healthy,LB_Gyr_Magnitude_std_stride_time,0.437093676537258,2,10,"1,2,3,4,5,6,7,8,9,10",0.0409867115227687,0.0036197585379777694,0.0055162824859655325
LB_Gyr_Magnitude,healthy,LB_Gyr_Magnitude_u_turn_time,0.528050997023418,2,10,"1,2,3,4,5,6,7,8,9,10",1.8666050000000012,0.10253833333333336,0.19607166666666645
LB_Gyr_Magnitude,healthy,LB_Gyr_Magnitude_gait_cadence,0.938556833215753,2,10,"1,2,3,4,5,6,7,8,9,10",0.3642996636863728,0.0010440379573730578,0.003677628135138478
LB_Gyr_Magnitude,healthy,LB_Gyr_Magnitude_avg_angular_velocity_peak,0.6773539876005504,2,10,"1,2,3,4,5,6,7,8,9,10",0.5041052021459191,0.010347103669266292,0.034400098386349595
LB_Gyr_Magnitude,healthy,LB_Gyr_Magnitude_max_angular_velocity_peak,0.5623208063134258,2,10,"1,2,3,4,5,6,7,8,9,10",1.0466112826190619,0.03836411784657416,0.1077823167747075
LB_Gyr_Magnitude,healthy,LB_Gyr_Magnitude_std_angular_velocity_peak,0.6350244306469122,2,10,"1,2,3,4,5,6,7,8,9,10",0.0421975639548766,0.0012548207998665146,0.003225015664653327
LB_Gyr_Magnitude,healthy,LB_Gyr_Magnitude_avg_angular_acceleration,0.8499509063567225,2,10,"1,2,3,4,5,6,7,8,9,10",16.439212375834323,0.3013568618797818,0.26955662768483823
LB_Gyr_Magnitude,healthy,LB_Gyr_Magnitude_max_angular_acceleration,0.6681824062397306,2,10,"1,2,3,4,5,6,7,8,9,10",513.7896908146439,22.797645327193568,25.681044067974963
LB_Gyr_Magnitude,healthy,LB_Gyr_Magnitude_std_angular_acceleration,0.8602303475439591,2,10,"1,2,3,4,5,6,7,8,9,10",26.989780095626035,0.3858653379553925,0.47573163975196997
LB_Gyr_Magnitude,neuro,LB_Gyr_Magnitude_avg_stride_time,0.6280316724348102,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",0.03957014487991608,0.0007899218070444314,0.001466846564847626
LB_Gyr_Magnitude,neuro,LB_Gyr_Magnitude_max_stride_time,-0.035117554068994444,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",0.1452025000000012,0.4244130263157895,0.4376761842105264
LB_Gyr_Magnitude,neuro,LB_Gyr_Magnitude_std_stride_time,-0.0493997738386944,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",1.1925662652279054e-05,0.01040260175178015,0.009275040776938514
LB_Gyr_Magnitude,neuro,LB_Gyr_Magnitude_u_turn_time,0.2742896923263524,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",1.31769,0.12723684210526312,0.1750742105263158
LB_Gyr_Magnitude,neuro,LB_Gyr_Magnitude_gait_cadence,0.46762370496254907,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",0.11221842131433102,0.005152369575817074,0.006844187408728296
LB_Gyr_Magnitude,neuro,LB_Gyr_Magnitude_avg_angular_velocity_peak,0.48718150695237056,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",0.6734887702628873,0.03300393696656399,0.03428059061743306
LB_Gyr_Magnitude,neuro,LB_Gyr_Magnitude_max_angular_velocity_peak,0.41904910001965817,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",2.08436661570337,0.14126708844325497,0.12971680500049
LB_Gyr_Magnitude,neuro,LB_Gyr_Magnitude_std_angular_velocity_peak,0.2398945351151032,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",0.12235128951356691,0.006609159547688937,0.024420269161683265
LB_Gyr_Magnitude,neuro,LB_Gyr_Magnitude_avg_angular_acceleration,0.48513123139599834,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",38.329878638894414,2.9828855233176235,0.9809486605378399
LB_Gyr_Magnitude,neuro,LB_Gyr_Magnitude_max_angular_acceleration,0.6676636094220257,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",7940.569162125062,223.53305990030827,163.57478945453735
LB_Gyr_Magnitude,neuro,LB_Gyr_Magnitude_std_angular_acceleration,0.57941507549886,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",136.9289074758862,6.814483699780263,2.9134124559126033
LB_Gyr_Magnitude,ortho,LB_Gyr_Magnitude_avg_stride_time,-0.08527814203037985,2,9,"1,2,3,4,5,6,7,8,9",0.0011497868850648988,0.004068098174826358,0.004004093794783624
LB_Gyr_Magnitude,ortho,LB_Gyr_Magnitude_max_stride_time,0.37978113368548094,2,9,"1,2,3,4,5,6,7,8,9",3.6090888888888895,0.4550750000000001,0.6271138888888885
LB_Gyr_Magnitude,ortho,LB_Gyr_Magnitude_std_stride_time,0.3961788963859312,2,9,"1,2,3,4,5,6,7,8,9",0.09796562760781591,0.01157048183008638,0.01614236914866122
LB_Gyr_Magnitude,ortho,LB_Gyr_Magnitude_u_turn_time,0.38182179601474636,2,9,"1,2,3,4,5,6,7,8,9",6.968888888888894,0.5729597222222219,1.4225263888888877
LB_Gyr_Magnitude,ortho,LB_Gyr_Magnitude_gait_cadence,-0.14473405428404107,2,9,"1,2,3,4,5,6,7,8,9",0.00013357823054614004,0.00746423040797018,0.01016229414233075
LB_Gyr_Magnitude,ortho,LB_Gyr_Magnitude_avg_angular_velocity_peak,0.3570758958771496,2,9,"1,2,3,4,5,6,7,8,9",0.4703807985248045,0.01652249515372818,0.12262171566244433
LB_Gyr_Magnitude,ortho,LB_Gyr_Magnitude_max_angular_velocity_peak,0.3648399404521727,2,9,"1,2,3,4,5,6,7,8,9",1.536867323744925,0.12515729438052692,0.33847009678767703
LB_Gyr_Magnitude,ortho,LB_Gyr_Magnitude_std_angular_velocity_peak,0.3496336987531946,2,9,"1,2,3,4,5,6,7,8,9",0.17155880697459785,0.01264904522902061,0.04122585366874015
LB_Gyr_Magnitude,ortho,LB_Gyr_Magnitude_avg_angular_acceleration,0.49382423378791657,2,9,"1,2,3,4,5,6,7,8,9",9.188381589308056,0.4510435597633971,1.3372831374182184
LB_Gyr_Magnitude,ortho,LB_Gyr_Magnitude_max_angular_acceleration,0.5859880619876257,2,9,"1,2,3,4,5,6,7,8,9",687.6689937448994,54.10512887946354,46.552867801157866
LB_Gyr_Magnitude,ortho,LB_Gyr_Magnitude_std_angular_acceleration,0.5573356409551599,2,9,"1,2,3,4,5,6,7,8,9",20.2704190645503,0.8749081068984911,2.297343501063489
LF_FreeAcc_Magnitude,all,LF_FreeAcc_Magnitude_avg_stride_time,0.896697214725761,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",0.15652494523812488,0.0006595898673935868,0.00083508009515689
LF_FreeAcc_Magnitude,all,LF_FreeAcc_Magnitude_max_stride_time,0.3133017819565334,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",3.2447999999999997,0.27215181159420293,0.2710130434782609
LF_FreeAcc_Magnitude,all,LF_FreeAcc_Magnitude_std_stride_time,0.4134344095619881,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",0.09750066785301756,0.00538500878334511,0.005493074688706563
LF_FreeAcc_Magnitude,all,LF_FreeAcc_Magnitude_u_turn_time,0.3422259791490562,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",1.3500520833333338,0.10499338768115947,0.0958868659420289
LF_FreeAcc_Magnitude,all,LF_FreeAcc_Magnitude_gait_cadence,0.8093182259722581,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",0.43426514302211483,0.003922620746797965,0.004515088524048138
LF_FreeAcc_Magnitude,all,LF_FreeAcc_Magnitude_avg_acceleration_peak,-0.03430787530452127,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",0.22338800866715894,0.7617730880086314,0.8748121944992076
LF_FreeAcc_Magnitude,all,LF_FreeAcc_Magnitude_max_acceleration_peak,0.14469673267565222,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",238.42581276162883,60.9367829866492,37.85912589140923
LF_FreeAcc_Magnitude,all,LF_FreeAcc_Magnitude_std_acceleration_peak,-0.0028647222157194337,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",0.939100100858622,1.4849691971289931,1.025142898764587
LF_FreeAcc_Magnitude,all,LF_FreeAcc_Magnitude_avg_jerk,-0.031754933522084576,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",78.26961263399389,476.92718949630785,403.40291281892814
LF_FreeAcc_Magnitude,all,LF_FreeAcc_Magnitude_max_jerk,0.05625185837045761,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",200326.59049625287,99844.05951442165,75156.3517583306
LF_FreeAcc_Magnitude,all,LF_FreeAcc_Magnitude_std_jerk,0.023783162451922985,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",2036.3178809571996,1912.8922349035927,1142.94180408556
LF_FreeAcc_Magnitude,healthy,LF_FreeAcc_Magnitude_avg_stride_time,0.9304282968770216,2,10,"1,2,3,4,5,6,7,8,9,10",0.13839812342315364,0.00046760841096789237,0.0015784975436839916
LF_FreeAcc_Magnitude,healthy,LF_FreeAcc_Magnitude_max_stride_time,0.5568115714173415,2,10,"1,2,3,4,5,6,7,8,9,10",2.7751250000000005,0.18987166666666663,0.2173027777777778
LF_FreeAcc_Magnitude,healthy,LF_FreeAcc_Magnitude_std_stride_time,0.437093676537258,2,10,"1,2,3,4,5,6,7,8,9,10",0.0409867115227687,0.0036197585379777694,0.0055162824859655325
LF_FreeAcc_Magnitude,healthy,LF_FreeAcc_Magnitude_u_turn_time,0.528050997023418,2,10,"1,2,3,4,5,6,7,8,9,10",1.8666050000000012,0.10253833333333336,0.19607166666666645
LF_FreeAcc_Magnitude,healthy,LF_FreeAcc_Magnitude_gait_cadence,0.938556833215753,2,10,"1,2,3,4,5,6,7,8,9,10",0.3642996636863728,0.0010440379573730578,0.003677628135138478
LF_FreeAcc_Magnitude,healthy,LF_FreeAcc_Magnitude_avg_acceleration_peak,0.8266965456240277,2,10,"1,2,3,4,5,6,7,8,9,10",26.803328490068502,0.6013675226249267,0.501387126404482
LF_FreeAcc_Magnitude,healthy,LF_FreeAcc_Magnitude_max_acceleration_peak,0.9275471776309766,2,10,"1,2,3,4,5,6,7,8,9,10",1314.8123381390378,15.380772717716834,5.080455292547589
LF_FreeAcc_Magnitude,healthy,LF_FreeAcc_Magnitude_std_acceleration_peak,0.8835316829557043,2,10,"1,2,3,4,5,6,7,8,9,10",40.46639269833289,0.6952905521194304,0.3620314546175206
LF_FreeAcc_Magnitude,healthy,LF_FreeAcc_Magnitude_avg_jerk,0.9494480905155204,2,10,"1,2,3,4,5,6,7,8,9,10",16039.145737746976,79.70757271672008,90.12862527871575
LF_FreeAcc_Magnitude,healthy,LF_FreeAcc_Magnitude_max_jerk,0.9196234674468975,2,10,"1,2,3,4,5,6,7,8,9,10",1701202.988067664,14074.97336573476,15393.504897127743
LF_FreeAcc_Magnitude,healthy,LF_FreeAcc_Magnitude_std_jerk,0.9662339136141195,2,10,"1,2,3,4,5,6,7,8,9,10",55478.246266305105,143.13549448837207,242.91614418367539
LF_FreeAcc_Magnitude,neuro,LF_FreeAcc_Magnitude_avg_stride_time,0.6280316724348102,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",0.03957014487991608,0.0007899218070444314,0.001466846564847626
LF_FreeAcc_Magnitude,neuro,LF_FreeAcc_Magnitude_max_stride_time,-0.035117554068994444,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",0.1452025000000012,0.4244130263157895,0.4376761842105264
LF_FreeAcc_Magnitude,neuro,LF_FreeAcc_Magnitude_std_stride_time,-0.0493997738386944,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",1.1925662652279054e-05,0.01040260175178015,0.009275040776938514
LF_FreeAcc_Magnitude,neuro,LF_FreeAcc_Magnitude_u_turn_time,0.2742896923263524,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",1.31769,0.12723684210526312,0.1750742105263158
LF_FreeAcc_Magnitude,neuro,LF_FreeAcc_Magnitude_gait_cadence,0.46762370496254907,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",0.11221842131433102,0.005152369575817074,0.006844187408728296
LF_FreeAcc_Magnitude,neuro,LF_FreeAcc_Magnitude_avg_acceleration_peak,0.20775420708610948,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",4.805399753073843,0.9040118390782431,0.672152507768736
LF_FreeAcc_Magnitude,neuro,LF_FreeAcc_Magnitude_max_acceleration_peak,0.4634458701167378,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",1057.7711903397585,64.21891794604366,52.20091042374985
LF_FreeAcc_Magnitude,neuro,LF_FreeAcc_Magnitude_std_acceleration_peak,0.5243353593087929,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",29.625267737379648,1.6119819487271347,0.9860959976523107
LF_FreeAcc_Magnitude,neuro,LF_FreeAcc_Magnitude_avg_jerk,0.3246072833593414,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",5787.351207461171,688.2400068286472,427.04892942441313
LF_FreeAcc_Magnitude,neuro,LF_FreeAcc_Magnitude_max_jerk,0.2044005615158771,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",747300.3521253337,178774.11451543088,80693.06903133194
LF_FreeAcc_Magnitude,neuro,LF_FreeAcc_Magnitude_std_jerk,0.3828317102005259,2,20,"1,2,3,4,5,6,7,8,9,10,13,14,11,12,15,16,17,18,19,20",25972.365001549515,2642.1709958845345,1330.3950320003166
LF_FreeAcc_Magnitude,ortho,LF_FreeAcc_Magnitude_avg_stride_time,-0.08527814203037985,2,9,"1,2,3,4,5,6,7,8,9",0.0011497868850648988,0.004068098174826358,0.004004093794783624
LF_FreeAcc_Magnitude,ortho,LF_FreeAcc_Magnitude_max_stride_time,0.37978113368548094,2,9,"1,2,3,4,5,6,7,8,9",3.6090888888888895,0.4550750000000001,0.6271138888888885
LF_FreeAcc_Magnitude,ortho,LF_FreeAcc_Magnitude_std_stride_time,0.3961788963859312,2,9,"1,2,3,4,5,6,7,8,9",0.09796562760781591,0.01157048183008638,0.01614236914866122
LF_FreeAcc_Magnitude,ortho,LF_FreeAcc_Magnitude_u_turn_time,0.38182179601474636,2,9,"1,2,3,4,5,6,7,8,9",6.968888888888894,0.5729597222222219,1.4225263888888877
LF_FreeAcc_Magnitude,ortho,LF_FreeAcc_Magnitude_gait_cadence,-0.14473405428404107,2,9,"1,2,3,4,5,6,7,8,9",0.00013357823054614004,0.00746423040797018,0.01016229414233075
LF_FreeAcc_Magnitude,ortho,LF_FreeAcc_Magnitude_avg_acceleration_peak,0.3109460783909746,2,9,"1,2,3,4,5,6,7,8,9",1.2605959419504558,0.07484750359857492,0.36579204785954367
LF_FreeAcc_Magnitude,ortho,LF_FreeAcc_Magnitude_max_acceleration_peak,0.1487474930752662,2,9,"1,2,3,4,5,6,7,8,9",76.27635999602,8.637248844439176,38.89803400523394
LF_FreeAcc_Magnitude,ortho,LF_FreeAcc_Magnitude_std_acceleration_peak,-0.1778181831514985,2,9,"1,2,3,4,5,6,7,8,9",0.11428606411262943,0.17876112447342501,0.7352300711299748
LF_FreeAcc_Magnitude,ortho,LF_FreeAcc_Magnitude_avg_jerk,-0.18947163561812255,2,9,"1,2,3,4,5,6,7,8,9",0.9778982287237107,58.38587236420814,151.23761942772296
LF_FreeAcc_Magnitude,ortho,LF_FreeAcc_Magnitude_max_jerk,-0.06160548256389528,2,9,"1,2,3,4,5,6,7,8,9",26628.67295759476,28585.431677907367,46143.061640544445
LF_FreeAcc_Magnitude,ortho,LF_FreeAcc_Magnitude_std_jerk,-0.0749327246481523,2,9,"1,2,3,4,5,6,7,8,9",254.57492322090863,237.91093179947524,479.67577510774737
LF_Gyr_Magnitude,all,LF_Gyr_Magnitude_avg_stride_time,0.896697214725761,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",0.15652494523812488,0.0006595898673935868,0.00083508009515689
LF_Gyr_Magnitude,all,LF_Gyr_Magnitude_max_stride_time,0.3133017819565334,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",3.2447999999999997,0.27215181159420293,0.2710130434782609
LF_Gyr_Magnitude,all,LF_Gyr_Magnitude_std_stride_time,0.4134344095619881,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",0.09750066785301756,0.00538500878334511,0.005493074688706563
LF_Gyr_Magnitude,all,LF_Gyr_Magnitude_u_turn_time,0.3422259791490562,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",1.3500520833333338,0.10499338768115947,0.0958868659420289
LF_Gyr_Magnitude,all,LF_Gyr_Magnitude_gait_cadence,0.8093182259722581,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",0.43426514302211483,0.003922620746797965,0.004515088524048138
LF_Gyr_Magnitude,all,LF_Gyr_Magnitude_avg_angular_velocity_peak,0.5952150249703212,2,24,"1,2,3,4,5,6,7,8,9,10,14,13,12,11,15,16,17,18,19,20,21,22,23,24",2.6861782761932114,0.049570780931661715,0.09715460911826676
